coreid,type,identifier,license
529e44a9-d233-41b4-b172-ef9c9bbdb410,,https://zenodo.org/record/2702457/files/CAM021206_d.JPG,
76c297b8-f0e5-4441-954d-cbf74003f361,,https://zenodo.org/record/2707828/files/CAM040322_d.JPG,
7f7d2ccd-fe03-4748-bd50-ad8fb77aa657,,https://zenodo.org/record/2707828/files/CAM040274_d.JPG,
67e1979f-5304-466b-8531-6a559238db0f,,https://zenodo.org/record/2686762/files/CAM008649_d.JPG,
9f432b36-7144-42c8-961b-474956cc19cb,,https://zenodo.org/record/2686762/files/CAM008631_d.JPG,
83efe365-eedc-48ed-a119-ae02de1004ca,,https://zenodo.org/record/2677821/files/CAM000435_v.JPG,
f0635f57-df7f-4575-a0d1-3c5b264616ec,,https://zenodo.org/record/2682458/files/CAM000609_v.JPG,
c88d457a-2c05-4199-b7c5-4c5a8962147f,,https://zenodo.org/record/2684906/files/CAM008518_v.JPG,
3206b330-78a2-4faf-b3d3-2bcf0172f214,,https://zenodo.org/record/2714333/files/CAM040870_d.JPG,
4dbd769b-97fa-442d-9832-6ad8bc845623,,https://zenodo.org/record/2677821/files/CAM000238_v.JPG,
f84ab369-7cc0-47a1-98ee-e5751e6bf935,,https://zenodo.org/record/2714333/files/CAM040925_v.JPG,
d0a03365-39bf-4365-8182-203b0954b3c2,,https://zenodo.org/record/2714333/files/CAM040758_v.JPG,
3b19a175-b3b2-470a-8a74-329bbb0a41a6,,https://zenodo.org/record/2552371/files/8729v.jpg,
f2faecd1-b268-469f-9967-481a807fa18d,,https://zenodo.org/record/2682458/files/CAM000875_d.JPG,
dcf10396-e122-471e-ac47-e3214aae577f,,https://zenodo.org/record/2714333/files/CAM040746_d.JPG,
552b5b76-1689-489b-a8ef-28babf52ebd5,,https://zenodo.org/record/2684906/files/CAM008007_v.JPG,
62373b56-03e1-4f3e-b801-45dd5f385403,,https://zenodo.org/record/2686762/files/CAM008738_d.JPG,
6881e54d-113a-44ca-a998-869b19e895b6,,https://zenodo.org/record/2677821/files/CAM000126_d.JPG,
1c405955-2295-4b1e-9b9c-40bc05e3b75f,,https://zenodo.org/record/2707828/files/CAM040126_v.JPG,
b4132b36-ab1b-4836-8be8-b82bacc5fc50,,https://zenodo.org/record/2714333/files/CAM041111_v.JPG,
b71479e0-9747-4685-8d11-c5602df7db6c,,https://zenodo.org/record/2707828/files/CAM040564_v.JPG,
febe838c-0a46-452a-bc10-5fedd617310d,,https://zenodo.org/record/2707828/files/CAM040387_v.JPG,
e7eea3cb-28e8-4e00-848d-486c51e74c39,,https://zenodo.org/record/2707828/files/CAM040517_v.JPG,
26e29e10-71c7-48c1-9c27-070902e7ff09,,https://zenodo.org/record/2714333/files/CAM041323_v.JPG,
bc9ae3c4-e05b-47b2-b8ac-caa394eed4ce,,https://zenodo.org/record/2714333/files/CAM041172_d.JPG,
3f00643b-2e78-4fcd-810a-ebb913369dc6,,https://zenodo.org/record/2702457/files/CAM021015_d.JPG,
51313dfb-d452-468c-a9f5-6fb9c1ff7085,,https://zenodo.org/record/2707828/files/CAM040136_v.JPG,
d6fed64b-a268-43fa-91cd-8844a0de548c,,https://zenodo.org/record/2707828/files/CAM040542_v.JPG,
471d4066-c188-4f9c-b0f3-82300ecb3308,,https://zenodo.org/record/2714333/files/CAM041151_d.JPG,
124289f2-3e48-4148-b69a-40177f279282,,https://zenodo.org/record/2686762/files/CAM008985_d.JPG,
483e5408-c18f-4b42-96d8-694e7395b0aa,,https://zenodo.org/record/2707828/files/CAM040012_d.JPG,
f13bffa0-43e3-4a49-8c67-10e5a56a5c45,,https://zenodo.org/record/2677821/files/CAM000450_d.JPG,
454d2be1-c41c-49c1-97b6-765244f24d6d,,https://zenodo.org/record/2714333/files/CAM041063_v.JPG,
e3c3ca24-743e-4abf-91e0-234b33da0767,,https://zenodo.org/record/2714333/files/CAM040862_d.JPG,
e01d2036-a399-4f52-83a0-57fa39fc5689,,https://zenodo.org/record/2686762/files/CAM008742_d.JPG,
8ed5a190-6fad-4264-b48b-ddaf40b231a7,,https://zenodo.org/record/2707828/files/CAM040700_d.JPG,
0c730348-026d-4302-9108-9a9a47894465,,https://zenodo.org/record/2714333/files/CAM040763_v.JPG,
d9072b62-65a3-4190-950f-1a9c0d5c3fa7,,https://zenodo.org/record/2677821/files/CAM000301_d.JPG,
6b3e6e9c-6fe5-400e-9407-8ce4e7848462,,https://zenodo.org/record/2677821/files/CAM000070_v.JPG,
b06be2ac-78cb-4d5c-a76b-1e1ff696b7fb,,https://zenodo.org/record/2707828/files/CAM040597_d.JPG,
c7806428-9f86-4f2f-981d-6e3f5a64b42d,,https://zenodo.org/record/2707828/files/CAM040434_v.JPG,
5ce9d1bc-976f-4bae-9e13-1296a150950c,,https://zenodo.org/record/2714333/files/CAM040867_d.JPG,
8197a7a4-0092-4436-b320-ece0db139701,,https://zenodo.org/record/2714333/files/CAM041255_d.JPG,
41ed8a13-335b-4195-adbf-2d5c3181d84b,,https://zenodo.org/record/2686762/files/CAM008990_v.JPG,
6a78ae0e-0d5f-4858-96ca-5a4dd3c5954f,,https://zenodo.org/record/2707828/files/CAM040558_d.JPG,
d8fee09f-35d7-4800-aac2-ea041f0f0963,,https://zenodo.org/record/2707828/files/CAM040425_v.JPG,
75183eb9-46ee-449b-a1a7-8541af740dad,,https://zenodo.org/record/2707828/files/CAM040329_d.JPG,
03c22ba4-da83-4133-872f-2230aa788fbd,,https://zenodo.org/record/2714333/files/CAM040875_d.JPG,
8eeac0ec-afee-4c6b-a639-d876b9f693e3,,https://zenodo.org/record/2714333/files/CAM041332_v.JPG,
f5064987-e38d-49fb-8924-a19fde732c29,,https://zenodo.org/record/2684906/files/CAM008363_v.JPG,
aa33aa22-8487-4c0b-a9e0-4d92be89d398,,https://zenodo.org/record/2686762/files/CAM009221_d.JPG,
8eeac0ec-afee-4c6b-a639-d876b9f693e3,,https://zenodo.org/record/2714333/files/CAM041332_d.JPG,
0d6762e8-5a89-4175-aeed-0729289a1871,,https://zenodo.org/record/2677821/files/CAM000421_d.JPG,
13b9594c-9a5c-4390-bb2a-29d6372af76f,,https://zenodo.org/record/2714333/files/CAM040982_d.JPG,
93278241-2e46-4a52-a96e-279cb565882a,,https://zenodo.org/record/2682458/files/CAM000901_d.JPG,
6bbad3ba-4d80-4348-aba8-2759be4e99bf,,https://zenodo.org/record/2684906/files/CAM008072_d.JPG,
f3cce88b-d5db-46d9-96f7-2c429f9a654e,,https://zenodo.org/record/2714333/files/CAM040909_v.JPG,
206b0c4a-2b46-40be-9310-c5fd4fe30c88,,https://zenodo.org/record/2684906/files/CAM008326_v.JPG,
7cd54864-0b16-451e-b837-96c9a6796d6f,,https://zenodo.org/record/2677821/files/CAM000087_d.JPG,
9bc49a1f-c03e-40a7-a69d-c31b4aeb3c2b,,https://zenodo.org/record/2677821/files/CAM000211_d.JPG,
da5aee39-5251-4c0a-a41e-be3317e0c915,,https://zenodo.org/record/2714333/files/CAM041025_d.JPG,
f2905fcd-0615-49d2-8340-9e9efd17d4a6,,https://zenodo.org/record/2684906/files/CAM008501_v.JPG,
403b4960-3b9c-4f3e-a596-e1ca45aecb2c,,https://zenodo.org/record/2714333/files/CAM041058_d.JPG,
4dc1bd22-4635-4d34-8eda-aea7e7ea9689,,https://zenodo.org/record/2677821/files/CAM000409_d.JPG,
62b2a036-6e32-4af3-8f9c-2a34158c85ba,,https://zenodo.org/record/2686762/files/CAM008828_d.JPG,
dd59c648-7c7b-49ef-91c6-09f432f2263c,,https://zenodo.org/record/2686762/files/CAM009207_d.JPG,
b402abd0-18f5-40ef-a0e2-3a4d9eb89cb5,,https://zenodo.org/record/2714333/files/CAM040952_v.JPG,
2d20313a-fd48-43f0-8ca4-5bf741e32c01,,https://zenodo.org/record/2686762/files/CAM008697_v.JPG,
bdcc8c14-c024-4424-b8b1-dca86382d494,,https://zenodo.org/record/2707828/files/CAM040017_d.JPG,
466a8c9e-26bc-47de-aa95-ffbae0b33d3b,,https://zenodo.org/record/2686762/files/CAM008998_v.JPG,
d4285d50-8609-4ee0-b461-246dc2036cde,,https://zenodo.org/record/2714333/files/CAM040881_v.JPG,
8669263b-c728-4963-a120-fed01eb70a56,,https://zenodo.org/record/2684906/files/CAM008289_v.JPG,
fb0f701d-6ca0-4c98-83de-a0f032b6b450,,https://zenodo.org/record/2707828/files/CAM040509_v.JPG,
8a1991b5-1bda-4a60-a792-a3d036bc1ed2,,https://zenodo.org/record/2707828/files/CAM040247_d.JPG,
1d7c20a8-267d-4594-8d3b-e1b08ad51cf7,,https://zenodo.org/record/2677821/files/CAM000496_d.JPG,
b8477ea3-239c-43d3-b1f1-17b59ef6d5ba,,https://zenodo.org/record/2707828/files/CAM040673_d.JPG,
7d060aa0-bc97-48d4-8e0c-c344a040929d,,https://zenodo.org/record/2686762/files/CAM008858_v.JPG,
33520baa-0def-4fd2-95df-171b71a50956,,https://zenodo.org/record/2707828/files/CAM040484_d.JPG,
9a03de8f-175c-415e-889b-df3b04748c8a,,https://zenodo.org/record/2684906/files/CAM008213_v.JPG,
52f89f50-40f3-4b37-97d1-860cd5057ffe,,https://zenodo.org/record/2682669/files/CAM001426_d.JPG,
c9825a5c-7da5-43cb-93c8-32ebf4965704,,https://zenodo.org/record/2684906/files/CAM008478_v.JPG,
4b679cd5-fbf6-48f3-b4c9-50479515e992,,https://zenodo.org/record/2686762/files/CAM008978_v.JPG,
1cf1fafb-f770-4f48-9ce5-8d94cdb1c5a3,,https://zenodo.org/record/2714333/files/CAM040794_d.JPG,
07e4b1cd-bffd-4638-b5bc-07599b1efd75,,https://zenodo.org/record/2684906/files/CAM008514_v.JPG,
fbd29215-5dde-4272-ba83-f49fe38ce396,,https://zenodo.org/record/2682458/files/CAM000598_d.JPG,
2ed24666-8367-4866-a8b6-31437db2e97e,,https://zenodo.org/record/2707828/files/CAM040315_d.JPG,
2d3e5557-18de-4251-a240-0d919b4bf12c,,https://zenodo.org/record/2686762/files/CAM009125_d.JPG,
88008fc5-6c4d-4106-8916-3b9445c13e1d,,https://zenodo.org/record/2707828/files/CAM040668_v.JPG,
87f57437-0986-40e6-b140-4882f091a76b,,https://zenodo.org/record/2677821/files/CAM000476_d.JPG,
01bc3115-ad3f-4d9c-b130-534775917d99,,https://zenodo.org/record/2677821/files/CAM000486_v.JPG,
390e57a2-5d1c-448b-86d5-af277fe51c18,,https://zenodo.org/record/2714333/files/CAM040793_v.JPG,
356e7780-a28e-42e1-869d-e0b0c3337912,,https://zenodo.org/record/2714333/files/CAM040772_v.JPG,
a6afb88b-d691-454c-b7c6-677da717ae82,,https://zenodo.org/record/2686762/files/CAM008741_v.JPG,
d21bc9d3-d5fe-457a-ad4e-d72896bf818f,,https://zenodo.org/record/2714333/files/CAM041098_v.JPG,
ca8c1e0d-8200-4a35-8ecb-efdc1fec142b,,https://zenodo.org/record/2714333/files/CAM040704_d.JPG,
1dab7e5d-de54-4eff-af72-1a7c2d74dc0f,,https://zenodo.org/record/2682669/files/CAM001437_d.JPG,
c13292b5-0b8d-487e-91d8-8e4e2cb37a87,,https://zenodo.org/record/2714333/files/CAM040921_v.JPG,
5a4b9893-1df5-4d9c-86ef-b66b840d0a42,,https://zenodo.org/record/2707828/files/CAM040554_v.JPG,
b892dafd-9872-4215-b79e-04c045ddc8ca,,https://zenodo.org/record/2686762/files/CAM009202_v.JPG,
9567db29-342e-4ab5-8d02-12d1ff5e60aa,,https://zenodo.org/record/2677821/files/CAM000159_d.JPG,
f45cf8ee-5d3a-47f0-b4aa-887f34898da1,,https://zenodo.org/record/2707828/files/CAM040670_d.JPG,
07aeb085-b8f3-4290-aece-b7e05adac2c1,,https://zenodo.org/record/2684906/files/CAM008373_d.JPG,
43d26826-7f70-44d0-83dc-8a512f2f0216,,https://zenodo.org/record/2686762/files/CAM009014_v.JPG,
6355ba1f-3e8b-4539-ba63-5aa43c4a8fd9,,https://zenodo.org/record/2684906/files/CAM008058_d.JPG,
7fa0ea94-31df-4a51-bea9-21716d2c3d2b,,https://zenodo.org/record/2684906/files/CAM008387_d.JPG,
ff87405f-f71e-4d8c-ad40-1b533441ea35,,https://zenodo.org/record/2714333/files/CAM040946_v.JPG,
28c89cdb-510a-4ca0-8c94-6468ea8b2d35,,https://zenodo.org/record/2684906/files/CAM008349_d.JPG,
c456d1d3-6691-4f5c-b474-49d86997a9a6,,https://zenodo.org/record/2714333/files/CAM040968_d.JPG,
25cc0234-1fd6-4e93-a976-b46120b02e2c,,https://zenodo.org/record/2682458/files/CAM000573_d.JPG,
443b9e63-8816-4aae-b2a6-c60971322183,,https://zenodo.org/record/2707828/files/CAM040432_v.JPG,
a8193b6f-0321-41c1-8c07-a2a8b9a75a9f,,https://zenodo.org/record/2707828/files/CAM040010_v.JPG,
43d26826-7f70-44d0-83dc-8a512f2f0216,,https://zenodo.org/record/2686762/files/CAM009014_d.JPG,
576a9169-02ce-408a-a0ac-bcc0a857491b,,https://zenodo.org/record/2707828/files/CAM040248_v.JPG,
6e2bf4b1-4cb2-41ff-aa96-e253d06800a2,,https://zenodo.org/record/2677821/files/CAM000220_v.JPG,
7dd0e199-1729-4497-b8de-ba6348fe4b28,,https://zenodo.org/record/2684906/files/CAM002999_d.JPG,
a0ed864e-6792-4b4c-a5c8-c4eb3db57c12,,https://zenodo.org/record/2677821/files/CAM000150_v.JPG,
f342e267-51c5-4487-b5c8-289bdde54a97,,https://zenodo.org/record/2682669/files/CAM001163_d.JPG,
74183e54-fc68-49e5-9429-f297375ffa16,,https://zenodo.org/record/2707828/files/CAM040422_d.JPG,
18207b38-4eb8-4e28-b6c9-74df7d70e621,,https://zenodo.org/record/2714333/files/CAM040966_v.JPG,
56680429-ec15-482a-a9f4-d94b510475c7,,https://zenodo.org/record/2707828/files/CAM040054_d.JPG,
acfa0ac1-8ba9-469f-bf62-34c37099e57c,,https://zenodo.org/record/2707828/files/CAM040339_d.JPG,
462c876c-b0d9-4675-892b-237c55baf195,,https://zenodo.org/record/2686762/files/CAM008648_v.JPG,
d6cfc9fa-4171-4d69-ad40-98511193a54b,,https://zenodo.org/record/2677821/files/CAM000499_d.JPG,
be208cc0-a9f6-436c-a27c-31ed04faa357,,https://zenodo.org/record/2714333/files/CAM040916_d.JPG,
94729321-dc7d-4a40-bb1c-c67abb83dbfc,,https://zenodo.org/record/2677821/files/CAM000472_v.JPG,
3a40af79-6ebe-4156-a111-06d97f8e4ecf,,https://zenodo.org/record/2677821/files/CAM000416_d.JPG,
9dc81fa9-d837-4905-bc45-7097e9605df1,,https://zenodo.org/record/2686762/files/CAM008840_d.JPG,
2ab8afd6-6da8-445c-b083-93256fe516ac,,https://zenodo.org/record/2714333/files/CAM040941_d.JPG,
460ba645-9f96-4058-a9e7-20746addc795,,https://zenodo.org/record/2684906/files/CAM002912_d.JPG,
bc379ae0-e9c2-4491-a889-04df9bfef40f,,https://zenodo.org/record/2682669/files/CAM001408_v.JPG,
8481928d-3b6b-4df5-b594-15ea74973d4a,,https://zenodo.org/record/2707828/files/CAM040594_v.JPG,
e0de408e-b036-4dd0-95f5-84b235da1ba3,,https://zenodo.org/record/2707828/files/CAM040314_v.JPG,
fa54e702-4f6c-43dd-8454-aac36df68ac6,,https://zenodo.org/record/2702457/files/CAM021025_d.JPG,
36439326-9434-47f2-8570-603dcd80cdff,,https://zenodo.org/record/2707828/files/CAM040652_d.JPG,
65208347-0dea-4c0c-b287-ecaf7c152456,,https://zenodo.org/record/2714333/files/CAM041014_d.JPG,
d57af9f5-f12d-44f4-8710-e10059862c5e,,https://zenodo.org/record/2684906/files/CAM008234_d.JPG,
69bafb16-ea81-44fc-a582-2f11a15a7273,,https://zenodo.org/record/2707828/files/CAM040016_d.JPG,
4d4c1ee1-0d06-4b20-b3e1-9494c73beb28,,https://zenodo.org/record/2707828/files/CAM040419_d.JPG,
f7925b8f-8ddb-473e-abd2-8297f7114c47,,https://zenodo.org/record/2714333/files/CAM041019_d.JPG,
7637e6c9-78fa-4894-959d-c62186cb1780,,https://zenodo.org/record/2550097/files/CAM011455_v.JPG,
1d10972c-e61f-4022-a4a0-acaed5eea87d,,https://zenodo.org/record/2707828/files/CAM040193_v.JPG,
e366f5a1-171c-41ed-9db2-c96c5a0d0bd6,,https://zenodo.org/record/2707828/files/CAM040505_d.JPG,
6ea101e0-9350-47ba-85b4-b072c1212b35,,https://zenodo.org/record/2677821/files/CAM000439_d.JPG,
fc0c3b37-6572-488f-87b6-ef03f5ad5ac3,,https://zenodo.org/record/2714333/files/CAM041067_v.JPG,
37f0a188-3697-4282-a5f4-74319babb6dc,,https://zenodo.org/record/2707828/files/CAM040458_v.JPG,
b351264e-9aea-4101-bdb1-3241345b1f90,,https://zenodo.org/record/2702457/files/CAM021003_v.JPG,
44a0ff15-1dea-4a67-bc82-506726549472,,https://zenodo.org/record/2707828/files/CAM040244_v.JPG,
707f7ffe-94a3-4cce-b2ea-6b6c8fbaf5cb,,https://zenodo.org/record/2702457/files/CAM021031_d.JPG,
c94d78c8-e30b-469a-9567-5f6ea6145499,,https://zenodo.org/record/2677821/files/CAM000227_v.JPG,
8586d55a-95ee-48ec-8bc5-90c4dfa08f63,,https://zenodo.org/record/2686762/files/CAM008984_d.JPG,
3e7c5aa2-5ca3-49c1-8514-07b8439f1b65,,https://zenodo.org/record/2686762/files/CAM008681_v.JPG,
69fef08e-7174-4996-b773-e6a4c26eacc4,,https://zenodo.org/record/2702457/files/CAM021209_d.JPG,
b553533b-a72c-4ab9-9d6e-386f246144e8,,https://zenodo.org/record/2677821/files/CAM000222_v.JPG,
4b05068c-e40e-41f3-981a-ff46adc62813,,https://zenodo.org/record/2702457/files/CAM021017_v.JPG,
d54f76a0-4a78-4fb8-8cf3-30ece9792605,,https://zenodo.org/record/2707828/files/CAM040325_v.JPG,
5b52675e-b42a-442e-b62d-b59dc7f13a29,,https://zenodo.org/record/2677821/files/CAM000247_d.JPG,
3f359474-fdb9-4740-8ffe-224cc8801113,,https://zenodo.org/record/2682669/files/CAM001376_d.JPG,
b92de289-7cda-4d0b-9b03-e4182ced1dce,,https://zenodo.org/record/2707828/files/CAM040366_d.JPG,
8fd3adc3-5f7d-4678-8151-45a476423c9e,,https://zenodo.org/record/2714333/files/CAM040835_v.JPG,
dc3715cf-59d0-440a-975a-302a3c180a19,,https://zenodo.org/record/2707828/files/CAM040363_v.JPG,
48eef748-0915-4d0a-9382-9749c3a58479,,https://zenodo.org/record/2707828/files/CAM040669_d.JPG,
884aa28e-031a-4209-8b4d-29b66b8b6afc,,https://zenodo.org/record/2714333/files/CAM040900_d.JPG,
6276998c-be24-4ab8-b338-57493cd94d8e,,https://zenodo.org/record/2686762/files/CAM008803_d.JPG,
a3f63ea4-6241-468b-bf70-c85038710024,,https://zenodo.org/record/2714333/files/CAM041121_d.JPG,
98409153-e842-41fe-b623-ead57b53e965,,https://zenodo.org/record/2686762/files/CAM008880_v.JPG,
22309992-e10c-4237-98c2-753883bdda83,,https://zenodo.org/record/2686762/files/CAM008707_d.JPG,
0f8c696f-6e6c-48bb-bcf0-7ca1dc2111a5,,https://zenodo.org/record/2702457/files/CAM021189_v.JPG,
1541d836-0f09-4e5a-aca0-df8c6f03900b,,https://zenodo.org/record/2714333/files/CAM041095_d.JPG,
74c2efcd-931f-436a-8614-a5e03e4e1314,,https://zenodo.org/record/2714333/files/CAM040943_v.JPG,
12ed069c-56da-4788-8980-dbfa4039f1eb,,https://zenodo.org/record/2707828/files/CAM040464_d.JPG,
9f3da589-cb17-43c5-869d-5a5044714d84,,https://zenodo.org/record/2707828/files/CAM040510_v.JPG,
8d4c3b60-71a3-42ef-a6b7-dcc7a4cf7ed3,,https://zenodo.org/record/2707828/files/CAM040311_d.JPG,
d54e210a-bf1f-4cbe-9afa-47bd097e6674,,https://zenodo.org/record/2552371/files/11437v.jpg,
65e44542-e633-43ce-aecb-92c1d7ba7b69,,https://zenodo.org/record/2707828/files/CAM040104_d.JPG,
b8c97022-a7e2-4228-baf5-8032bcbc6109,,https://zenodo.org/record/2707828/files/CAM040226_v.JPG,
fbd29215-5dde-4272-ba83-f49fe38ce396,,https://zenodo.org/record/2682458/files/CAM000598_v.JPG,
9f15faa9-85be-47ca-ba74-27e110155746,,https://zenodo.org/record/2684906/files/CAM008302_v.JPG,
dab1ab0e-1878-459b-9d2f-2bfd931f9a05,,https://zenodo.org/record/2707828/files/CAM040596_v.JPG,
b2ab94db-11ed-4754-b7f7-48078fac7552,,https://zenodo.org/record/2714333/files/CAM040962_d.JPG,
126ff2e1-a61f-4662-a146-2881836248e3,,https://zenodo.org/record/2684906/files/CAM008153_d.JPG,
a3b808b5-1814-4711-98d7-b8c8ab130d5a,,https://zenodo.org/record/2707828/files/CAM040134_v.JPG,
bec9fc11-3df8-4998-819e-76011848d881,,https://zenodo.org/record/2714333/files/CAM040955_d.JPG,
c8182b7d-2e03-453c-a7e9-006ea2a96f92,,https://zenodo.org/record/2707828/files/CAM040217_v.JPG,
5d9081f9-3206-481b-abb5-d1d8bd2da08e,,https://zenodo.org/record/2707828/files/CAM040390_v.JPG,
a9f65c96-4f25-49f7-a74b-5c303c5c9b43,,https://zenodo.org/record/2677821/files/CAM000155_v.JPG,
e1d6960c-1070-4912-9bdc-f207e3194cd0,,https://zenodo.org/record/2714333/files/CAM040729_v.JPG,
700bd4b0-93e0-486f-8ae5-ee8f1635e8f9,,https://zenodo.org/record/2684906/files/CAM008117_v.JPG,
2b3aa86c-6585-4a18-bd6a-a72e58e5d2f7,,https://zenodo.org/record/2714333/files/CAM040969_d.JPG,
47d35aa1-c57a-4030-9c26-4495e9903569,,https://zenodo.org/record/2684906/files/CAM008390_v.JPG,
a05cc747-d086-4699-8caa-05c0881b9aba,,https://zenodo.org/record/2714333/files/CAM040940_d.JPG,
3849b115-4e3c-4224-a72d-1bbf9c4bba51,,https://zenodo.org/record/2677821/files/CAM000040_v.JPG,
2936af4e-418a-4a4d-a5b0-038c3323266e,,https://zenodo.org/record/2682458/files/CAM000529_v.JPG,
853f4181-4b62-45bb-8d9a-f77a001fedf2,,https://zenodo.org/record/2714333/files/CAM041015_d.JPG,
9fd19534-1058-45c0-b480-efa9e0130215,,https://zenodo.org/record/2677821/files/CAM000195_d.JPG,
6a23c432-a7bc-448f-aab1-6cc7a4f51891,,https://zenodo.org/record/2684906/files/CAM008202_v.JPG,
6462047a-a3c0-4783-a2d2-ef1ed2fb7e8b,,https://zenodo.org/record/2686762/files/CAM008688_d.JPG,
f41844ea-88ac-45b7-a59f-8e7b9571c899,,https://zenodo.org/record/2686762/files/CAM008813_v.JPG,
b6234469-4e74-4135-b03c-5d660053b433,,https://zenodo.org/record/2677821/files/CAM000123_v.JPG,
1affa62f-fe00-4277-9e58-bf474f12aeb2,,https://zenodo.org/record/2707828/files/CAM040406_d.JPG,
42068122-cea0-4e94-ac12-b88c504b7de1,,https://zenodo.org/record/2686762/files/CAM009167_v.JPG,
9d884283-8e5f-4129-a2bb-34f55050f83e,,https://zenodo.org/record/2707828/files/CAM040703_v.JPG,
6965ed1c-aac1-4170-bd71-450f16d601d4,,https://zenodo.org/record/2686762/files/CAM009191_d.JPG,
35ad47c6-3bd4-4ec7-900b-f60b94efff20,,https://zenodo.org/record/2707828/files/CAM040411_d.JPG,
260b70ff-b2df-4f78-8d52-6312fc0d42a7,,https://zenodo.org/record/2684906/files/CAM008295_v.JPG,
1c2c3dab-320f-449c-b5cd-249bf54544d5,,https://zenodo.org/record/2684906/files/CAM008108_v.JPG,
217135d4-3329-4ee3-bd2c-6a3543f7acf3,,https://zenodo.org/record/2707828/files/CAM040672_v.JPG,
cf3d48e4-a15d-4988-be20-68b473639af6,,https://zenodo.org/record/2684906/files/CAM008274_d.JPG,
40b06d99-b70d-4e92-98a0-b706493f0b62,,https://zenodo.org/record/2714333/files/CAM041304_d.JPG,
f1db7438-8a5f-40b2-8b67-42615e6afab6,,https://zenodo.org/record/2686762/files/CAM008696_v.JPG,
20ba8152-8786-4396-a997-940ea3f586b3,,https://zenodo.org/record/2686762/files/CAM008656_v.JPG,
ab811082-e3a3-4acd-9f42-6825479a507b,,https://zenodo.org/record/2684906/files/CAM008209_d.JPG,
876103cf-6a2b-456e-af8e-ac6dfe54ff6b,,https://zenodo.org/record/2707828/files/CAM040276_d.JPG,
4fe3fa94-2bbc-4247-a5e9-7cfbafb83a6e,,https://zenodo.org/record/2707828/files/CAM040045_v.JPG,
1dfad357-7c08-4031-8205-426b89805209,,https://zenodo.org/record/2682669/files/CAM001348_d.JPG,
c4836364-fc3e-4896-9c43-5eef118e8cc8,,https://zenodo.org/record/2550097/files/CAM011444_v.JPG,
403b4960-3b9c-4f3e-a596-e1ca45aecb2c,,https://zenodo.org/record/2714333/files/CAM041058_v.JPG,
df59328f-b797-4177-ac0d-e9bf8e2e8035,,https://zenodo.org/record/2684906/files/CAM008112_d.JPG,
b936dbb6-66d3-4a28-a4e5-7cdadb78d8d5,,https://zenodo.org/record/2707828/files/CAM040260_v.JPG,
fb2fead8-c0de-437d-b9c9-fb2c25f8fc7c,,https://zenodo.org/record/2553977/files/9117_H_m_ecuadorensis_V.JPG.jpg,
308cc381-422a-4976-bd3a-1ccead9d2188,,https://zenodo.org/record/2686762/files/CAM009226_v.JPG,
62bebb4b-3ee7-4510-9b2a-8a4b25706297,,https://zenodo.org/record/2707828/files/CAM040246_v.JPG,
9d4fd828-983a-48e3-abc5-c172f0a001a5,,https://zenodo.org/record/2682458/files/CAM000604_v.JPG,
de4abf4a-0e27-48e2-8f5a-69ff3395316e,,https://zenodo.org/record/2686762/files/CAM008970_v.JPG,
be65cd81-f5d5-48bd-978d-6cf1b272925b,,https://zenodo.org/record/2702457/files/CAM021199_d.JPG,
21585654-38a7-467b-8b54-fd273e05b13b,,https://zenodo.org/record/2686762/files/CAM009237_v.JPG,
04a6d45d-18cf-478f-bd92-32409d8d6e34,,https://zenodo.org/record/2707828/files/CAM040686_v.JPG,
84cde03f-2174-422f-a87f-7c55ec243b30,,https://zenodo.org/record/2707828/files/CAM040060_v.JPG,
c17e1b85-a40d-4948-bcda-38b03c370339,,https://zenodo.org/record/2686762/files/CAM008981_v.JPG,
22765344-cc06-4089-baaf-7b9963b3a08f,,https://zenodo.org/record/2677821/files/CAM000186_d.JPG,
cc542c29-620e-40ee-9e2e-9601982403eb,,https://zenodo.org/record/2550097/files/CAM011428_d.JPG,
cfb7c451-680a-42f9-aba9-26a09f245b4c,,https://zenodo.org/record/2677821/files/CAM000090_d.JPG,
f221a2af-7f90-48c5-af6c-830e573729ca,,https://zenodo.org/record/2684906/files/CAM008540_d.JPG,
833a60fb-2b11-47d8-ba61-b8422f3739ae,,https://zenodo.org/record/2702457/files/CAM021051_v.JPG,
2d2dca54-cb5f-4cf8-828e-fb07badf3d80,,https://zenodo.org/record/2550097/files/CAM011408_d.JPG,
84ffbcea-bd1d-4f11-a27d-17abad48dccb,,https://zenodo.org/record/2714333/files/CAM041033_v.JPG,
f342e267-51c5-4487-b5c8-289bdde54a97,,https://zenodo.org/record/2682669/files/CAM001163_v.JPG,
a27c31aa-cfd0-4ac7-a6f3-66d62e0ea64c,,https://zenodo.org/record/2686762/files/CAM009127_v.JPG,
970f60c7-8f78-4ede-aa3a-1bd6a8e6ab72,,https://zenodo.org/record/2707828/files/CAM040037_d.JPG,
fe8425fd-61c2-4c6e-8a3a-ca71bff323bd,,https://zenodo.org/record/2684906/files/CAM008512_d.JPG,
0c0290c9-3ff3-4358-837e-6e9b75c9eca2,,https://zenodo.org/record/2686762/files/CAM008876_v.JPG,
9c006ae8-b400-49f8-b20d-475fa3143a6e,,https://zenodo.org/record/2552371/files/2991d.jpg,
