id,occurrenceID,catalogNumber,datasetName,recordNumber,otherCatalogNumbers,basisOfRecord,eventDate,locality,country,decimalLatitude,decimalLongitude,geodeticDatum,year,sex,lifeStage,recordedBy,individualCount,taxonId,scientificName,scientificNameAuthorship,taxonRank,genus,family,order,class,kingdom,coordinateUncertaintyInMeters,dynamicProperties
910e9b2c-d20d-44dc-9766-02495c0a52bc,910e9b2c-d20d-44dc-9766-02495c0a52bc,CAM040518,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,Nanegal to Marianita,Ecuador,0.135,-78.66544,4326,,Male,,,1,,Heliconius melpomene ssp. cythera,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
91166fb0-80e5-4236-96ff-8d079836002a,91166fb0-80e5-4236-96ff-8d079836002a,CAM008196,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-06-01,"Sablance (La Victoire), Route N1, km 19",French Guiana,4.9632,-52.42,4326,2001,Female,,,1,5131608,Eueides isabella,,Species,Eueides,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
911a776a-9c46-4867-af03-aa1ba8e4a8b3,911a776a-9c46-4867-af03-aa1ba8e4a8b3,CAM041339,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,Mina before Puerto Quito 3,Ecuador,0.13332,-79.14056,4326,,Male,,,1,,Heliconius erato ssp. cyrbia,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
911c91c4-eddf-4400-acf3-0fa28c2b9c58,911c91c4-eddf-4400-acf3-0fa28c2b9c58,CAM041194,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2018-08-02,"Reserva Narupa, bridge",Ecuador,-0.6838,-77.73973,4326,2018,Male,,,1,,Heliconius telesiphe ssp. sotericus,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
91306280-67d8-47f5-9783-c8ca5f865d62,91306280-67d8-47f5-9783-c8ca5f865d62,CAM120734,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-12-07,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Male,,,1,,Heliconius numata ssp. bicoloratus,,Subspecies,Heliconius,,,,,,{}
914d8877-d346-421c-ace7-24bd2e46b713,914d8877-d346-421c-ace7-24bd2e46b713,CAM002892,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2000-06-15,"El Tirao,",Panamá,8.7998,-78.1838,4326,2000,Female,,,1,5128005,Anartia fatima,,Species,Anartia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
9157f237-ea73-4825-b448-ec429d42d70e,9157f237-ea73-4825-b448-ec429d42d70e,CAM008922,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,"Puente Rio Serranoyacu, above Rioja,",Peru,-5.6745,-77.6748,4326,,Female,,,1,,Ithomia salapia ssp. derasa,,Subspecies,Ithomia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
915f97c5-7c1d-4c90-94d9-3b20500255e5,915f97c5-7c1d-4c90-94d9-3b20500255e5,CAM120685,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-12-04,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Male,,,1,1908190,Ithomia amarilla,,Species,Ithomia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
916201d3-d59c-48ca-ab95-042218c94080,916201d3-d59c-48ca-ab95-042218c94080,CAM009233,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2006-12-14,"Rio Anso, near Mera",Ecuador,-1.453,-78.107,4326,2006,Male,,,1,,Heliconius melpomene ssp. plesseni,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
9176eac7-49ea-4ea5-b289-1e96e13cf3dc,9176eac7-49ea-4ea5-b289-1e96e13cf3dc,CAM018012,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2011-03-20,Puerta Lara,Panamá,8.61355,-78.13982,4326,2011,,,,1,,Heliconius erato ssp. hydara,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
917cb46e-76f1-41d1-b467-fbcf891adf2f,917cb46e-76f1-41d1-b467-fbcf891adf2f,CAM008317,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-08-31,"Quebrada Hornito Trail, Fortuna,",Panamá,8.6928,-82.2245,4326,2001,Female,,,1,1894976,Napeogenes tolosa,,Species,Napeogenes,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
918c0329-a0ee-4e68-a87b-b3f7166686be,918c0329-a0ee-4e68-a87b-b3f7166686be,CAM008636,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-08-19,"La Antena, Km 15-24, Via Tarapoto-Yurinaguas (Km17),",Peru,-6.4528,-76.2987,4326,2002,Unknown,,,1,,Heliconius numata,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
9197dd21-0810-44c9-88b1-6b9bf377630b,9197dd21-0810-44c9-88b1-6b9bf377630b,CAM008664,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-08-21,"Tarapoto-Yurinaguas (Km28),",Peru,-6.424,-76.335,4326,2002,Male,,,1,1900872,Heliconius erato,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
91996357-8558-4578-9327-2feeae7afe5c,91996357-8558-4578-9327-2feeae7afe5c,CAM020782,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-12-08,Napo Wildlife Center community Anangu,Ecuador,-0.4937,-76.4468,4326,2005,Male,,,1,,Mechanitis mazaeus ssp. mazaeus,,Subspecies,Mechanitis,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
919e4f9a-8d49-452b-9ca3-bd0099e23a36,919e4f9a-8d49-452b-9ca3-bd0099e23a36,CAM008537,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-02-19,"Machay protected area,",Ecuador,-1.42,-78.287,4326,2002,Male,,,1,1900768,Heliconius telesiphe,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
91a89cbd-9d65-4991-b3bc-4e1fc757427b,91a89cbd-9d65-4991-b3bc-4e1fc757427b,CAM000069,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-04-05,"La Gloria, Cali - Buenaventura road at Tunel#3",Colombia,3.7825,-76.7211,4326,1998,Male,,,1,1900233,Heliconius charithonia,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
91afb469-f351-46c8-b6ab-49cd7019eed3,91afb469-f351-46c8-b6ab-49cd7019eed3,CAM000094,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-04-03,"Atuncela,",Colombia,3.7338,-76.6856,4326,1998,Male,,,1,1900485,Heliconius cydno,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
91cda4b8-b17f-4bc5-80dc-89c261914209,91cda4b8-b17f-4bc5-80dc-89c261914209,CAM041286,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2018-12-02,"Mashpi Road, P19",Ecuador,0.1567,-78.86184,4326,2018,Male,,,1,,Heliconius cydno ssp. alithea,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
91da55b5-1dcc-4081-8cb2-c0754afeeb2a,91da55b5-1dcc-4081-8cb2-c0754afeeb2a,CAM001152,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1999-02-12,"Pointe Macouria,",French Guiana,4.9138,-52.3595,4326,1999,Male,,,1,,Heliconius melpomene ssp. melpomene,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
91e3900f-ba26-4100-b2ac-6f44f587976f,91e3900f-ba26-4100-b2ac-6f44f587976f,CAM040592,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-02-07,"Pacto to Paraiso, Rio3",Ecuador,0.16602,-78.7575,4326,2017,Male,,,1,,Heliconius erato ssp. cyrbia,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
91e57ab9-153f-499d-8371-686e68f6d230,91e57ab9-153f-499d-8371-686e68f6d230,CAM000039,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-02-28,"Virgen de Chirajara near Guayabetal U (just before shrine towards Villavicencio, upper site),",Colombia,4.265,-73.7974,4326,1998,Female,,,1,1900282,Heliconius heurippa,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
92003da7-2d3e-4a58-a4b8-7511e43caf98,92003da7-2d3e-4a58-a4b8-7511e43caf98,CAM000423,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-06-08,"Parcela 33, Villeta - Guaduas 23.6km",Colombia,5.658,-74.5619,4326,1998,Male,,,1,,Heliconius cydno ssp. chioneus,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
920308fb-5a0c-4128-a96e-517ce5210a4a,920308fb-5a0c-4128-a96e-517ce5210a4a,CAM021190,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2014-03-05,"Bakhuis-Nickerie Rd, Sipaliwini, Suriname",Suriname,4.72,-56.81,4326,2014,Male,,,1,5131626,Eueides lybia,,Species,Eueides,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
9228798d-9cc4-4197-ab18-03acd134d196,9228798d-9cc4-4197-ab18-03acd134d196,CAM008686,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-08-22,"Pongo de Cainarache - Baranquita, Km 7.2,",Peru,-6.2897,-76.2289,4326,2002,Male,,,1,,Heliconius doris ssp. doris,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
922d5ec6-6539-42e0-b143-ed40b1925776,922d5ec6-6539-42e0-b143-ed40b1925776,CAM120335,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-11-06,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Female,,,1,,Hypothyris moebiusi ssp. moebiusi,,Subspecies,Hypothyris,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
922f0f33-0739-4ffa-b799-4bb90fce984f,922f0f33-0739-4ffa-b799-4bb90fce984f,CAM008136,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-05-19,"Jatun Sacha,",Ecuador,-0.7816,-77.836,4326,2001,Male,,,1,,Ithomia salapia ssp. salapia,,Subspecies,Ithomia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
922feb21-7879-490a-ad35-5c754a077100,922feb21-7879-490a-ad35-5c754a077100,CAM008871,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-10-02,"Cana, around runway area,",Panamá,7.7568,-77.6841,4326,2001,Unknown,,,1,,Scada zibia,,Species,Scada,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
9230eef2-b44a-4d81-9b9f-2964a6ef60eb,9230eef2-b44a-4d81-9b9f-2964a6ef60eb,CAM040368,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-01-05,"Pacto- Rio Toali, site 1",Ecuador,0.14057,-78.76303,4326,2017,Male,,,1,1900565,Heliconius atthis,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
9235f504-267d-4b33-9d79-25cce75473ac,9235f504-267d-4b33-9d79-25cce75473ac,CAM041016,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,"San Pedro de Arajuno, trail",Ecuador,-1.09759,-77.5893,4326,,Male,,,1,1900787,Heliconius sara,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
92368535-6439-45f8-a725-4c985fc6dae5,92368535-6439-45f8-a725-4c985fc6dae5,CAM040756,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-03-07,Mashpi to Pachijal 1,Ecuador,0.17456,-78.85367,4326,2017,Male,,,1,,Heliconius eleuchia ssp. primularis,,Subspecies,Heliconius,,,,,,{}
923bbd42-dcaa-4e5b-8cfa-1a656458ad1e,923bbd42-dcaa-4e5b-8cfa-1a656458ad1e,CAM008311,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-08-31,"Quebrada Hornito Trail, Fortuna,",Panamá,8.6928,-82.2245,4326,2001,Female,,,1,1899873,Tithorea tarricina,,Species,Tithorea,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
92468962-3f89-41a5-89f8-666bef1a08bf,92468962-3f89-41a5-89f8-666bef1a08bf,CAM009088,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,Montañitas,Colombia,3.6838333,-76.52216667,4326,,Male,,,1,,Heliconius cydno ssp. weymeri,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
9248d7b4-ce5d-47a9-84c8-5cf37636781b,9248d7b4-ce5d-47a9-84c8-5cf37636781b,CAM008019,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2000-09-08,"Cafe Duran Finca, near Santa Clara,",Panamá,8.8388,-82.7148,4326,2000,Female,,,1,1900578,Heliconius pachinus,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
924ddb39-b28d-4181-a624-252f8f4b0127,924ddb39-b28d-4181-a624-252f8f4b0127,CAM120541,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-11-24,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Male,,,1,,Godyris zavaleta ssp. matronalis,,Subspecies,Godyris,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
92564883-f6d6-4f73-9bbb-e5f593719799,92564883-f6d6-4f73-9bbb-e5f593719799,CAM018100,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2011-03-24,Santa Librada,Panamá,8.27971,-77.80982,4326,2011,,,,1,1900199,Heliconius hecale,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
9265ff7d-2f4d-4c8a-b219-235da71cfa30,9265ff7d-2f4d-4c8a-b219-235da71cfa30,CAM120703,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,,Male,,,1,,Napeogenes sylphis ssp. corena,,Subspecies,Napeogenes,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
9268c326-5f67-4802-84a8-bc2c5eb88e23,9268c326-5f67-4802-84a8-bc2c5eb88e23,CAM040636,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-03-07,Pachijal to Tortugo 5,Ecuador,0.18014,-78.94527,4326,2017,Male,,,1,,Heliconius erato ssp. cyrbia,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
929443bd-e681-4a80-a836-2c7aadbb7fe6,929443bd-e681-4a80-a836-2c7aadbb7fe6,CAM040534,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,"Pacto- Rio Toali, site 2",Ecuador,0.1491,-78.75907,4326,,,,,1,,Danaus plexippus ssp. nigrippus,,Subspecies,Danaus,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
9295059c-c08a-4b51-8b27-b371c2d868cd,9295059c-c08a-4b51-8b27-b371c2d868cd,CAM000057,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-04-05,"Finca La Delicia, Qbda. La Guinea, on Cali - Buenaventura road past Tunel#3",Colombia,3.7779,-76.13,4326,1998,Male,,,1,,Heliconius erato ssp. chestertonii x venus,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
92974631-351d-43f6-b842-d97b9475c90a,92974631-351d-43f6-b842-d97b9475c90a,CAM040584,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-02-07,"Pacto to Paraiso, Rio2",Ecuador,0.1641,-78.75854,4326,2017,Male,,,1,,Heliconius erato ssp. cyrbia,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
929ce9e9-e216-41ca-8b6a-c704b8cf2c66,929ce9e9-e216-41ca-8b6a-c704b8cf2c66,CAM040083,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2016-01-16,Campo Cana 10,Colombia,1.21694,-76.68541,4326,2016,Female,,,1,,Heliconius melpomene ssp. bellula,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
92a83f66-e38a-4981-97c1-8e29e82c4c1c,92a83f66-e38a-4981-97c1-8e29e82c4c1c,CAM000437,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-05-30,"Sablance (La Victoire), Route N1, km 19",French Guiana,4.9632,-52.42,4326,1998,Male,,,1,,Heliconius melpomene ssp. melpomene,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
92b7c7eb-5870-461c-bb73-7fdccfa38413,92b7c7eb-5870-461c-bb73-7fdccfa38413,CAM000400,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-05-28,"Pointe Macouria,",French Guiana,4.9138,-52.3595,4326,1998,Male,,,1,,Heliconius melpomene ssp. melpomene,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
92b8406a-6329-4184-93f7-5e06e495e373,92b8406a-6329-4184-93f7-5e06e495e373,CAM120205,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-10-11,Napo Wildlife Center tiputini trail ECD OR,Ecuador,-0.5293,-76.417,4326,2005,Female,,,1,,Napeogenes sylphis ssp. corena,,Subspecies,Napeogenes,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
92cf4d6b-b866-4191-9004-1f8d533f09b9,92cf4d6b-b866-4191-9004-1f8d533f09b9,CAM009133,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2006-12-11,"Rio Abanico, Macas",Ecuador,-2.251,-78.2,4326,2006,Female,,,1,,Melinaea sp.,,Species,Melinaea,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
92d7e1a8-ef55-4b24-9383-cd98787e00f7,92d7e1a8-ef55-4b24-9383-cd98787e00f7,CAM008224,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-05-16,"Pedro Vicente Maldonado,",Ecuador,0.1177,-79.59,4326,2001,Female,,,1,,Heliconius melpomene ssp. cythera,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
92e8d37c-a198-40a7-924e-1a0bceee42d9,92e8d37c-a198-40a7-924e-1a0bceee42d9,CAM000497,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-06-18,"Parcela 33, Villeta - Guaduas 23.6km",Colombia,5.658,-74.5619,4326,1998,Male,,,1,,Heliconius melpomene ssp. melpomene,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
92f526aa-3b9e-48b4-a8ee-f70bb7a21864,92f526aa-3b9e-48b4-a8ee-f70bb7a21864,CAM120562,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-11-25,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Female,,,1,,Oleria gunilla ssp. lota,,Subspecies,Oleria,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
9308dff9-375f-4108-bf4d-0380e1d54067,9308dff9-375f-4108-bf4d-0380e1d54067,CAM008679,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-08-21,"Tarapoto-Yurinaguas (Km28),",Peru,-6.424,-76.335,4326,2002,Female,,,1,1900199,Heliconius hecale,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
93189893-3b00-42dd-91b1-44210c4d4c1c,93189893-3b00-42dd-91b1-44210c4d4c1c,CAM009154,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2006-12-11,"Rio Abanico, Macas",Ecuador,-2.251,-78.2,4326,2006,Female,,,1,,,,,,,,,,,{}
931c2343-789f-412a-bb08-59ddf1344890,931c2343-789f-412a-bb08-59ddf1344890,CAM009150,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2006-12-11,"Rio Abanico, Macas",Ecuador,-2.251,-78.2,4326,2006,Male,,,1,,Greta sp.,,Species,Greta,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
93278241-2e46-4a52-a96e-279cb565882a,93278241-2e46-4a52-a96e-279cb565882a,CAM000901,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1999-01-18,"Pipeline road 1.5km,",Panamá,9.1299,-79.7158,4326,1999,Male,,,1,,Heliconius melpomene ssp. rosina,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
932a9417-16d9-4fb6-969e-850e23a36308,932a9417-16d9-4fb6-969e-850e23a36308,CAM040188,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-01-23,"San Pedro de Arajuno, trail",Ecuador,-1.09759,-77.5893,4326,2017,Male,,,1,,Heliconius sara ssp. sara,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
932ee142-95e4-4d1e-b06e-0dc2e29dbda2,932ee142-95e4-4d1e-b06e-0dc2e29dbda2,CAM008127,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-05-18,"Pedro Vicente Maldonado,",Ecuador,0.1177,-79.59,4326,2001,Male,,,1,1900565,Heliconius atthis,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
933ed55e-aef9-42bb-a470-803837001acf,933ed55e-aef9-42bb-a470-803837001acf,CAM009024,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2003-05-12,"Rio Piñas, Campsite,",Panamá,7.6362,-78.1897,4326,2003,Female,,,1,,Hypothyris lycaste ssp. lycaste,,Subspecies,Hypothyris,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
9349d05d-6756-40ec-870e-4d8144bb94ac,9349d05d-6756-40ec-870e-4d8144bb94ac,CAM020786,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-12-08,Napo Wildlife Center community Anangu,Ecuador,-0.4937,-76.4468,4326,2005,Female,,,1,,Mechanitis mazaeus ssp. mazaeus,,Subspecies,Mechanitis,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
938e6c68-15ef-4ceb-bba6-0a4a8c9f6c1d,938e6c68-15ef-4ceb-bba6-0a4a8c9f6c1d,CAM000157,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-04-07,"Yotoco (just outside the reserve),",Colombia,3.8889,-76.433,4326,1998,Male,,,1,,Heliconius eleuchia ssp. eleuchia,,Subspecies,Heliconius,,,,,,{}
93915cfe-49e5-4442-8562-075d8ddf8820,93915cfe-49e5-4442-8562-075d8ddf8820,CAM009009,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2003-05-12,"Rio Piñas, Campsite,",Panamá,7.6362,-78.1897,4326,2003,Male,,,1,,Heliconius erato ssp. hydara,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
93abc1ef-5adc-41bf-8221-191b3167adcd,93abc1ef-5adc-41bf-8221-191b3167adcd,CAM008709,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-08-23,"Tarapoto-Yurimaguas (Km 78),",Peru,-6.2392,-76.2687,4326,2002,Female,,,1,1900872,Heliconius erato,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
93af8461-d630-44b6-afac-ffd57e72d238,93af8461-d630-44b6-afac-ffd57e72d238,CAM120525,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,,Male,,,1,,Ithomia salapia ssp. salapia,,Subspecies,Ithomia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
93c5ab28-913f-43de-9944-bc6bc509a672,93c5ab28-913f-43de-9944-bc6bc509a672,CAM040838,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-08-07,Tonsupa 1,Ecuador,0.85369,-79.80416,4326,2017,Male,,,1,,Heliconius erato ssp. cyrbia,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
93cd826b-9244-4a0b-8629-63ade9f77d47,93cd826b-9244-4a0b-8629-63ade9f77d47,CAM008178,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-05-28,"Pointe Macouria,",French Guiana,4.9138,-52.3595,4326,1998,Male,,,1,,Heliconius erato ssp. hydara,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
93efe6f5-102a-4902-bed7-908fb7c19cfe,93efe6f5-102a-4902-bed7-908fb7c19cfe,CAM008577,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-08-18,"Tarapoto-Yurimaguas (Km15), Tunel Cumbre, Fondo Biodiversidad,",Peru,-6.4584,-76.2877,4326,2002,Male,,,1,1900872,Heliconius erato,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
93f220a2-14e5-4853-a042-9222ac0f8f6f,93f220a2-14e5-4853-a042-9222ac0f8f6f,CAM000275,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-05-20,"6.8km towards Degrad Saramaka,",French Guiana,5.082,-52.693,4326,1998,Male,,,1,,Heliconius erato ssp. hydara x erato,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
94109b03-c62c-4a30-9c1f-d7c46df98517,94109b03-c62c-4a30-9c1f-d7c46df98517,CAM000197,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-04-07,"Yotoco (just outside the reserve),",Colombia,3.8889,-76.433,4326,1998,Male,,,1,,Heliconius eleuchia ssp. eleuchia,,Subspecies,Heliconius,,,,,,{}
9410e228-9ac0-4c2c-b96f-bc3bc0f533bc,9410e228-9ac0-4c2c-b96f-bc3bc0f533bc,CAM000160,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-04-07,"Yotoco (just outside the reserve),",Colombia,3.8889,-76.433,4326,1998,Female,,,1,,Heliconius eleuchia ssp. eleuchia,,Subspecies,Heliconius,,,,,,{}
9411d6a5-c5ca-4f82-8e9c-555d73d407ea,9411d6a5-c5ca-4f82-8e9c-555d73d407ea,CAM001462,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1999-02-08,"Pointe Macouria,",French Guiana,4.9138,-52.3595,4326,1999,Male,,,1,,Heliconius melpomene ssp. melpomene,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
